plz,building_count,total_roof_m2,avg_roof_m2,area_km2,buildings_per_km2
81739,2140,343804.8701160378,160.65648136263448,15.159181710196735,141.1685697098374
81825,2930,496762.62305649096,169.54355735716416,12.4073975996152,236.14944040246363
81827,3192,544667.2897736201,170.63511584386595,14.696136745144917,217.19993868827626
81829,1814,257911.0777127463,142.17810237747867,22.47939909746018,80.69610722846028
81925,735,108004.9524711225,146.94551356615307,9.586700637618808,76.66871302060007
81927,615,101283.66053826375,164.6888789240061,8.234129447084634,74.68913428580433
81929,2369,366798.40199791646,154.83258843305887,28.25441607492982,83.84530027863562
82008,2655,445685.4561639566,167.86646183199872,22.53490482945001,117.8172271014112
82024,2223,342782.5936302547,154.19819776439707,48.66257006512367,45.681927547703
82031,1967,332257.0248634958,168.9156201644615,17.031915806761685,115.48906313986706
82041,3752,621685.8967573224,165.69453538308164,71.95286430786629,52.1452486442546
82049,1776,285065.53958514996,160.50987589253938,16.269254399212688,109.16296201539177
82054,2371,405523.96554062335,171.03499179275553,126.17260737219706,18.79171754773822
82057,854,135261.89393485646,158.38629266376634,37.55470848665919,22.740157876697996
82061,1000,164052.75019364778,164.05275019364777,102.82107108190321,9.725632980456306
82064,1265,203663.37756795855,160.99871744502653,138.3146956682507,9.145810529302803
82065,901,151270.33631948233,167.8916052380492,16.276133448590347,55.35712783665056
82067,218,40691.19571890845,186.65686109591033,10.855710326099262,20.08159700760301
82069,566,100834.62701214555,178.15305125820768,25.685166000065273,22.036065486147205
82110,7961,1161465.5411493427,145.89442798007067,47.68545234847804,166.94819086169556
82131,5830,965400.7403754941,165.5918937179235,125.81452346427581,46.33805255126519
82140,1891,366754.607475849,193.94743917284453,65.26907652937547,28.97237253156053
82152,2966,542882.770585305,183.03532386557825,50.252201313710806,59.022290018382876
82166,3511,563846.2368926397,160.59420019727702,21.783132191670706,161.17975914145688
82178,3468,546865.5076387124,157.68901604345803,29.577805240702812,117.25007896216694
82194,2601,471022.1131648043,181.09270017870216,14.365959345524399,181.05299739765178
82205,4236,723657.612678548,170.83513047180074,70.60382120396858,59.99675269363322
82211,1138,198153.80038252976,174.1246049055622,89.31662608663315,12.741188845357758
82216,2037,359451.7674790275,176.46134878695509,113.48139382292509,17.95007913965622
82223,1159,210572.24721157746,181.68442382362161,15.779168476614224,73.45127227190171
82229,1573,304908.71816892497,193.83898167128098,77.31415380879167,20.34556316674229
82234,1235,208064.14094440962,168.47298861895516,51.08451556142322,24.17562320846628
82237,1184,194461.24975717982,164.2409204030235,47.03036727450647,25.175223342170355
82239,1690,257515.98694476366,152.37632363595483,46.62053628880936,36.250119250680136
82256,5223,834259.8712756665,159.72810095264532,79.93550211070799,65.34017879522818
82266,937,161003.66290177833,171.8288824992298,61.74345810643759,15.175696806368302
82269,1565,273658.12729936466,174.8614231944822,78.30359169378264,19.98631181721722
82272,776,133688.76150819435,172.27933184045665,102.51709440947647,7.5694693111422025
82275,558,108385.9329017846,194.24002312147778,24.686753176771283,22.60321541696474
82276,554,89375.68683229387,161.32795457092757,28.927483646989945,19.151337418788813
82278,681,110321.34161709966,161.9990332116001,36.50764343398098,18.653628006187095
82279,298,46840.218783201344,157.18194222550787,17.00154044989951,17.527823486239527
82281,750,120077.3565761326,160.10314210151014,75.92176257338446,9.87859046706226
82284,969,162884.27088388943,168.09522279039157,32.716673277615456,29.61792575234059
82285,289,48046.11711869987,166.24954020311372,15.6731680854872,18.43915655237589
82287,312,52448.371076152755,168.10375344920755,33.81121551638683,9.227707292829715
82288,421,71418.21429960048,169.63946389453795,18.383601646836865,22.900844355079816
82290,263,49250.42833969843,187.26398608250355,23.85914449026223,11.023027255119716
82291,1383,212675.04705935478,153.77805282672074,47.659952268001376,29.01807354365603
82293,444,74689.07117198303,168.21862876572754,41.45196657023334,10.711192658319773
82294,295,50014.732237815944,169.5414652129354,16.457631468785955,17.92481503547494
82296,503,91444.19853839246,181.79761140833492,29.532572815036794,17.03204130403067
82297,390,62008.77622941774,158.99686212671216,36.05118850782576,10.817951256040873
82299,599,113121.40134199405,188.8504196026612,35.73685493970324,16.761407824237992
82319,2929,487137.19291429536,166.31519047944533,142.02583607011377,20.6230083275415
82327,1104,197663.4887628593,179.0430151837494,90.90780744037922,12.144171453304986
82335,2089,334607.6524802279,160.1759944855088,97.646154563896,21.393571608936593
82340,876,142990.4998488049,163.2311642109645,30.519484165625233,28.70297529427637
82343,1266,214368.16941501887,169.32714803713972,54.47209727935319,23.24125677606061
82346,800,121099.62889722259,151.37453612152822,91.68951726295927,8.725097741606106
82347,253,47032.45284654852,185.89902310888743,53.765739558666645,4.705598808399879
